datetime,TRFFCVLM,OCCPNCY,SPD_AVG
2023-12-13 13:15:00,370,9,90
2023-12-13 13:20:00,330,8,91
2023-12-13 13:25:00,360,9,91
2023-12-13 13:30:00,350,8,93
2023-12-13 13:35:00,391,9,90
2023-12-13 13:40:00,365,9,92
2023-12-13 13:45:00,375,9,91
2023-12-13 13:50:00,368,9,91
2023-12-13 13:55:00,366,9,89
2023-12-13 14:00:00,366,9,90
2023-12-13 14:05:00,342,8,90
2023-12-13 14:10:00,406,10,88
2023-12-13 14:15:00,355,9,90
2023-12-13 14:20:00,371,9,92
2023-12-13 14:25:00,396,10,90
2023-12-13 14:30:00,353,10,90
2023-12-13 14:35:00,394,10,90
2023-12-13 14:40:00,399,10,86
2023-12-13 14:45:00,373,8,88
2023-12-13 14:50:00,398,10,88
2023-12-13 14:55:00,376,8,91
2023-12-13 15:00:00,354,9,89
2023-12-13 15:05:00,394,11,84
2023-12-13 15:10:00,429,11,88
2023-12-13 15:15:00,410,10,84
2023-12-13 15:20:00,371,9,90
2023-12-13 15:25:00,397,10,88
2023-12-13 15:30:00,401,10,88
2023-12-13 15:35:00,391,9,89
2023-12-13 15:40:00,431,10,86
2023-12-13 15:45:00,427,11,87
2023-12-13 15:50:00,405,10,87
2023-12-13 15:55:00,383,9,88
2023-12-13 16:00:00,399,9,89
2023-12-13 16:05:00,407,10,86
2023-12-13 16:10:00,423,10,88
2023-12-13 16:15:00,421,10,88
2023-12-13 16:20:00,429,10,86
2023-12-13 16:25:00,402,10,86
2023-12-13 16:30:00,428,10,85
2023-12-13 16:35:00,388,9,85
2023-12-13 16:40:00,389,9,88
2023-12-13 16:45:00,378,9,88
2023-12-13 16:50:00,400,10,86
2023-12-13 16:55:00,397,10,85
2023-12-13 17:00:00,377,9,88
2023-12-13 17:05:00,399,10,86
2023-12-13 17:10:00,434,11,85
2023-12-13 17:15:00,414,10,86
2023-12-13 17:20:00,382,9,86
2023-12-13 17:25:00,370,10,88
2023-12-13 17:30:00,329,9,88
2023-12-13 17:35:00,369,11,85
2023-12-13 17:40:00,383,13,84
2023-12-13 17:45:00,325,9,86
2023-12-13 17:50:00,326,12,87
2023-12-13 17:55:00,319,9,86
2023-12-13 18:00:00,348,9,87
2023-12-13 18:05:00,353,9,86
2023-12-13 18:10:00,365,10,88
2023-12-13 18:15:00,328,8,87
2023-12-13 18:20:00,344,13,87
2023-12-13 18:25:00,308,8,88
2023-12-13 18:30:00,307,8,91
2023-12-13 18:35:00,312,8,89
2023-12-13 18:40:00,317,10,86
2023-12-13 18:45:00,302,8,89
2023-12-13 18:50:00,293,8,89
2023-12-13 18:55:00,271,8,88
2023-12-13 19:00:00,243,9,88
2023-12-13 19:05:00,302,9,85
2023-12-13 19:10:00,279,10,87
2023-12-13 19:15:00,264,7,89
2023-12-13 19:20:00,251,7,89
2023-12-13 19:25:00,221,5,93
2023-12-13 19:30:00,231,7,88
2023-12-13 19:35:00,211,6,91
2023-12-13 19:40:00,210,7,93
2023-12-13 19:45:00,231,6,95
2023-12-13 19:50:00,197,5,91
2023-12-13 19:55:00,253,8,88
2023-12-13 20:00:00,227,7,91
2023-12-13 20:05:00,213,6,91
2023-12-13 20:10:00,247,6,91
2023-12-13 20:15:00,215,9,90
2023-12-13 20:20:00,233,7,89
2023-12-13 20:25:00,228,6,91
2023-12-13 20:30:00,240,8,91
2023-12-13 20:35:00,251,6,92
2023-12-13 20:40:00,213,6,93
2023-12-13 20:45:00,213,6,91
2023-12-13 20:50:00,205,6,92
2023-12-13 20:55:00,232,6,90
2023-12-13 21:00:00,206,6,91
2023-12-13 21:05:00,226,6,88
2023-12-13 21:10:00,177,6,90
2023-12-13 21:15:00,214,5,91
2023-12-13 21:20:00,201,6,91
2023-12-13 21:25:00,196,5,94
2023-12-13 21:30:00,178,5,92
2023-12-13 21:35:00,204,8,91
2023-12-13 21:40:00,188,5,92
2023-12-13 21:45:00,215,6,89
2023-12-13 21:50:00,204,6,94
2023-12-13 21:55:00,207,6,92
2023-12-13 22:00:00,170,4,93
2023-12-13 22:05:00,181,5,93
2023-12-13 22:10:00,165,4,93
2023-12-13 22:15:00,186,5,93
2023-12-13 22:20:00,154,5,91
2023-12-13 22:25:00,144,4,94
2023-12-13 22:30:00,135,4,94
2023-12-13 22:35:00,132,3,92
2023-12-13 22:40:00,137,5,95
2023-12-13 22:45:00,134,4,94
2023-12-13 22:50:00,126,4,95
2023-12-13 22:55:00,130,3,95
2023-12-13 23:00:00,126,3,96
2023-12-13 23:05:00,136,4,88
2023-12-13 23:10:00,165,6,91
2023-12-13 23:15:00,127,3,96
2023-12-13 23:20:00,120,5,88
2023-12-13 23:25:00,139,4,93
2023-12-13 23:30:00,155,5,89
2023-12-13 23:35:00,126,4,88
2023-12-13 23:40:00,111,4,94
2023-12-13 23:45:00,102,4,90
2023-12-13 23:50:00,122,4,92
2023-12-13 23:55:00,122,3,90
2023-12-14 00:00:00,119,5,82
2023-12-14 00:05:00,111,5,84
2023-12-14 00:10:00,85,2,90
2023-12-14 00:15:00,111,3,91
2023-12-14 00:20:00,108,3,92
2023-12-14 00:25:00,96,3,84
2023-12-14 00:30:00,126,3,85
2023-12-14 00:35:00,120,4,87
2023-12-14 00:40:00,120,4,89
2023-12-14 00:45:00,97,5,80
2023-12-14 00:50:00,94,3,82
2023-12-14 00:55:00,86,3,91
2023-12-14 01:00:00,105,5,84
2023-12-14 01:05:00,114,5,80
2023-12-14 01:10:00,101,3,84
2023-12-14 01:15:00,103,4,83
2023-12-14 01:20:00,115,6,83
2023-12-14 01:25:00,88,4,83
2023-12-14 01:30:00,75,2,86
2023-12-14 01:35:00,90,7,83
2023-12-14 01:40:00,66,3,84
2023-12-14 01:45:00,101,3,81
2023-12-14 01:50:00,86,5,79
2023-12-14 01:55:00,79,3,87
2023-12-14 02:00:00,76,3,85
2023-12-14 02:05:00,78,3,80
2023-12-14 02:10:00,73,2,79
2023-12-14 02:15:00,92,3,83
2023-12-14 02:20:00,88,5,80
2023-12-14 02:25:00,89,4,82
2023-12-14 02:30:00,59,3,86
2023-12-14 02:35:00,105,3,81
2023-12-14 02:40:00,73,3,85
2023-12-14 02:45:00,79,5,80
2023-12-14 02:50:00,72,4,79
2023-12-14 02:55:00,82,3,83
2023-12-14 03:00:00,111,5,80
2023-12-14 03:05:00,73,2,86
2023-12-14 03:10:00,70,3,81
2023-12-14 03:15:00,62,4,83
2023-12-14 03:20:00,81,3,83
2023-12-14 03:25:00,67,4,77
2023-12-14 03:30:00,64,3,78
2023-12-14 03:35:00,83,4,79
2023-12-14 03:40:00,83,4,83
2023-12-14 03:45:00,77,5,80
2023-12-14 03:50:00,79,5,85
2023-12-14 03:55:00,84,3,82
2023-12-14 04:00:00,77,3,84
2023-12-14 04:05:00,82,8,80
2023-12-14 04:10:00,84,7,82
2023-12-14 04:15:00,85,4,83
2023-12-14 04:20:00,92,7,82
2023-12-14 04:25:00,88,7,81
2023-12-14 04:30:00,102,3,85
2023-12-14 04:35:00,125,4,87
2023-12-14 04:40:00,110,8,84
2023-12-14 04:45:00,124,5,84
2023-12-14 04:50:00,127,3,84
2023-12-14 04:55:00,125,5,84
2023-12-14 05:00:00,144,9,83
2023-12-14 05:05:00,154,5,87
2023-12-14 05:10:00,146,5,84
2023-12-14 05:15:00,130,4,88
2023-12-14 05:20:00,162,7,83
2023-12-14 05:25:00,168,6,87
2023-12-14 05:30:00,167,6,84
2023-12-14 05:35:00,203,5,88
2023-12-14 05:40:00,181,7,88
2023-12-14 05:45:00,218,6,86
2023-12-14 05:50:00,215,6,86
2023-12-14 05:55:00,267,7,85
2023-12-14 06:00:00,245,7,84
2023-12-14 06:05:00,233,6,86
2023-12-14 06:10:00,284,8,85
2023-12-14 06:15:00,281,7,84
2023-12-14 06:20:00,280,7,85
2023-12-14 06:25:00,294,7,88
2023-12-14 06:30:00,325,10,81
2023-12-14 06:35:00,320,7,87
2023-12-14 06:40:00,312,8,86
2023-12-14 06:45:00,337,8,86
2023-12-14 06:50:00,347,9,85
2023-12-14 06:55:00,364,10,85
2023-12-14 07:00:00,380,11,81
2023-12-14 07:05:00,403,11,84
2023-12-14 07:10:00,420,11,84
2023-12-14 07:15:00,383,13,83
2023-12-14 07:20:00,399,11,85
2023-12-14 07:25:00,403,10,86
2023-12-14 07:30:00,377,9,85
2023-12-14 07:35:00,442,10,86
2023-12-14 07:40:00,398,9,84
2023-12-14 07:45:00,445,10,84
2023-12-14 07:50:00,411,9,84
2023-12-14 07:55:00,468,11,81
2023-12-14 08:00:00,478,11,86
2023-12-14 08:05:00,448,11,84
2023-12-14 08:10:00,435,10,85
2023-12-14 08:15:00,442,11,83
2023-12-14 08:20:00,438,10,86
2023-12-14 08:25:00,443,10,86
2023-12-14 08:30:00,449,11,85
2023-12-14 08:35:00,424,10,85
2023-12-14 08:40:00,416,9,87
2023-12-14 08:45:00,426,10,87
2023-12-14 08:50:00,424,10,87
2023-12-14 08:55:00,437,10,86
2023-12-14 09:00:00,409,10,86
2023-12-14 09:05:00,396,9,87
2023-12-14 09:10:00,381,9,88
2023-12-14 09:15:00,449,11,85
2023-12-14 09:20:00,423,11,85
2023-12-14 09:25:00,440,11,84
2023-12-14 09:30:00,421,11,83
2023-12-14 09:35:00,425,10,86
2023-12-14 09:40:00,387,10,86
2023-12-14 09:45:00,434,11,83
2023-12-14 09:50:00,447,12,84
2023-12-14 09:55:00,398,10,87
2023-12-14 10:00:00,450,12,85
2023-12-14 10:05:00,431,11,86
2023-12-14 10:10:00,416,11,84
2023-12-14 10:15:00,398,10,85
2023-12-14 10:20:00,460,12,83
2023-12-14 10:25:00,472,13,83
2023-12-14 10:30:00,464,12,85
2023-12-14 10:35:00,464,13,82
2023-12-14 10:40:00,434,11,85
2023-12-14 10:45:00,455,11,85
2023-12-14 10:50:00,464,12,83
2023-12-14 10:55:00,475,12,83
2023-12-14 11:00:00,454,12,84
2023-12-14 11:05:00,468,12,84
2023-12-14 11:10:00,453,11,84
2023-12-14 11:15:00,420,11,86
2023-12-14 11:20:00,430,10,87
2023-12-14 11:25:00,404,10,88
2023-12-14 11:30:00,422,11,86
2023-12-14 11:35:00,415,10,87
2023-12-14 11:40:00,397,10,84
2023-12-14 11:45:00,401,10,88
2023-12-14 11:50:00,440,11,86
2023-12-14 11:55:00,393,10,89
2023-12-14 12:00:00,410,10,86
2023-12-14 12:05:00,366,9,86
2023-12-14 12:10:00,406,10,83
2023-12-14 12:15:00,396,11,83
2023-12-14 12:20:00,398,10,82
2023-12-14 12:25:00,387,10,85
2023-12-14 12:30:00,377,9,86
2023-12-14 12:35:00,430,12,83
2023-12-14 12:40:00,363,9,86
2023-12-14 12:45:00,405,10,84
2023-12-14 12:50:00,410,10,84
2023-12-14 12:55:00,416,11,83
2023-12-14 13:00:00,379,9,84
2023-12-14 13:05:00,429,11,85
2023-12-14 13:10:00,358,9,85
2023-12-14 13:15:00,400,9,86
2023-12-14 13:20:00,377,9,85
2023-12-14 13:25:00,381,9,84
2023-12-14 13:30:00,404,10,83
2023-12-14 13:35:00,364,9,85
2023-12-14 13:40:00,369,9,86
2023-12-14 13:45:00,418,10,84
2023-12-14 13:50:00,354,8,85
2023-12-14 13:55:00,401,10,86
2023-12-14 14:00:00,387,10,86
2023-12-14 14:05:00,390,9,85
2023-12-14 14:10:00,441,11,85
2023-12-14 14:15:00,408,9,85
2023-12-14 14:20:00,414,10,84
2023-12-14 14:25:00,380,10,85
2023-12-14 14:30:00,389,10,86
2023-12-14 14:35:00,318,8,84
2023-12-14 14:40:00,398,11,81
2023-12-14 14:45:00,394,10,82
2023-12-14 14:50:00,384,10,84
2023-12-14 14:55:00,436,11,83
2023-12-14 15:00:00,416,13,80
2023-12-14 15:05:00,396,11,82
2023-12-14 15:10:00,395,11,83
2023-12-14 15:15:00,397,10,84
2023-12-14 15:20:00,421,11,83
2023-12-14 15:25:00,446,12,81
2023-12-14 15:30:00,455,12,82
2023-12-14 15:35:00,396,11,81
2023-12-14 15:40:00,409,12,81
2023-12-14 15:45:00,444,12,80
2023-12-14 15:50:00,378,10,83
2023-12-14 15:55:00,381,11,84
2023-12-14 16:00:00,420,11,82
2023-12-14 16:05:00,384,10,82
2023-12-14 16:10:00,412,12,81
2023-12-14 16:15:00,413,12,78
2023-12-14 16:20:00,406,13,77
2023-12-14 16:25:00,445,18,72
2023-12-14 16:30:00,353,16,71
2023-12-14 16:35:00,375,14,71
2023-12-14 16:40:00,419,16,72
2023-12-14 16:45:00,407,17,72
2023-12-14 16:50:00,396,17,72
2023-12-14 16:55:00,387,17,75
2023-12-14 17:00:00,382,20,70
2023-12-14 17:05:00,360,16,75
2023-12-14 17:10:00,322,21,70
2023-12-14 17:15:00,367,17,74
2023-12-14 17:20:00,340,20,72
2023-12-14 17:25:00,377,19,75
2023-12-14 17:30:00,362,22,72
2023-12-14 17:35:00,312,19,72
2023-12-14 17:40:00,295,21,67
2023-12-14 17:45:00,319,25,67
2023-12-14 17:50:00,292,18,68
2023-12-14 17:55:00,283,20,66
2023-12-14 18:00:00,257,19,68
2023-12-14 18:05:00,316,18,71
2023-12-14 18:10:00,325,17,76
2023-12-14 18:15:00,352,18,75
2023-12-14 18:20:00,289,18,76
2023-12-14 18:25:00,320,16,75
2023-12-14 18:30:00,306,19,73
2023-12-14 18:35:00,297,18,70
2023-12-14 18:40:00,258,15,71
2023-12-14 18:45:00,258,17,69
2023-12-14 18:50:00,267,15,70
2023-12-14 18:55:00,295,13,79
2023-12-14 19:00:00,241,13,74
2023-12-14 19:05:00,253,17,69
2023-12-14 19:10:00,253,13,71
2023-12-14 19:15:00,186,14,71
2023-12-14 19:20:00,267,17,74
2023-12-14 19:25:00,231,13,72
2023-12-14 19:30:00,226,14,69
2023-12-14 19:35:00,207,14,72
2023-12-14 19:40:00,218,14,70
2023-12-14 19:45:00,251,13,76
2023-12-14 19:50:00,217,13,72
2023-12-14 19:55:00,228,17,72
2023-12-14 20:00:00,214,17,66
2023-12-14 20:05:00,224,11,76
2023-12-14 20:10:00,265,17,74
2023-12-14 20:15:00,264,17,72
2023-12-14 20:20:00,226,18,65
2023-12-14 20:25:00,223,13,74
2023-12-14 20:30:00,183,13,69
2023-12-14 20:35:00,223,14,74
2023-12-14 20:40:00,222,14,74
2023-12-14 20:45:00,230,13,75
2023-12-14 20:50:00,242,16,72
2023-12-14 20:55:00,238,13,74
2023-12-14 21:00:00,248,14,74
2023-12-14 21:05:00,203,12,71
2023-12-14 21:10:00,217,15,70
2023-12-14 21:15:00,221,13,76
2023-12-14 21:20:00,253,18,68
2023-12-14 21:25:00,173,9,71
2023-12-14 21:30:00,197,12,74
2023-12-14 21:35:00,214,15,73
2023-12-14 21:40:00,208,14,73
2023-12-14 21:45:00,163,15,70
2023-12-14 21:50:00,207,14,71
2023-12-14 21:55:00,205,12,73
2023-12-14 22:00:00,157,10,73
2023-12-14 22:05:00,173,11,74
2023-12-14 22:10:00,195,13,70
2023-12-14 22:15:00,191,12,72
2023-12-14 22:20:00,164,10,78
2023-12-14 22:25:00,224,15,70
2023-12-14 22:30:00,155,11,69
2023-12-14 22:35:00,159,12,68
2023-12-14 22:40:00,195,15,69
2023-12-14 22:45:00,163,8,78
2023-12-14 22:50:00,150,10,74
2023-12-14 22:55:00,168,17,69
2023-12-14 23:00:00,123,12,72
2023-12-14 23:05:00,176,12,73
2023-12-14 23:10:00,191,10,71
2023-12-14 23:15:00,129,11,77
2023-12-14 23:20:00,158,14,77
2023-12-14 23:25:00,175,11,72
2023-12-14 23:30:00,140,9,72
2023-12-14 23:35:00,107,10,76
2023-12-14 23:40:00,157,11,73
2023-12-14 23:45:00,125,9,74
2023-12-14 23:50:00,150,11,74
2023-12-14 23:55:00,142,8,72
2023-12-15 00:00:00,133,12,72
2023-12-15 00:05:00,165,12,70
2023-12-15 00:10:00,118,9,72
2023-12-15 00:15:00,129,6,77
2023-12-15 00:20:00,135,9,76
2023-12-15 00:25:00,102,7,70
2023-12-15 00:30:00,121,8,76
2023-12-15 00:35:00,118,9,73
2023-12-15 00:40:00,115,9,74
2023-12-15 00:45:00,128,10,68
2023-12-15 00:50:00,106,7,73
2023-12-15 00:55:00,91,8,65
2023-12-15 01:00:00,87,10,67
2023-12-15 01:05:00,87,8,67
2023-12-15 01:10:00,87,9,69
2023-12-15 01:15:00,84,6,74
2023-12-15 01:20:00,115,7,73
2023-12-15 01:25:00,102,11,64
2023-12-15 01:30:00,92,8,73
2023-12-15 01:35:00,98,8,69
2023-12-15 01:40:00,96,9,71
2023-12-15 01:45:00,106,7,68
2023-12-15 01:50:00,84,6,66
2023-12-15 01:55:00,75,7,70
2023-12-15 02:00:00,70,7,68
2023-12-15 02:05:00,83,10,67
2023-12-15 02:10:00,81,10,69
2023-12-15 02:15:00,63,7,69
2023-12-15 02:20:00,83,7,67
2023-12-15 02:25:00,73,6,69
2023-12-15 02:30:00,78,6,64
2023-12-15 02:35:00,80,6,69
2023-12-15 02:40:00,85,5,74
2023-12-15 02:45:00,75,8,63
2023-12-15 02:50:00,67,6,70
2023-12-15 02:55:00,96,10,62
2023-12-15 03:00:00,66,7,67
2023-12-15 03:05:00,82,8,65
2023-12-15 03:10:00,70,6,68
2023-12-15 03:15:00,69,9,63
2023-12-15 03:20:00,91,8,66
2023-12-15 03:25:00,75,6,68
2023-12-15 03:30:00,66,9,67
2023-12-15 03:35:00,56,5,67
2023-12-15 03:40:00,75,6,74
2023-12-15 03:45:00,73,11,64
2023-12-15 03:50:00,70,6,67
2023-12-15 03:55:00,80,8,66
2023-12-15 04:00:00,77,9,61
2023-12-15 04:05:00,93,7,72
2023-12-15 04:10:00,70,10,68
2023-12-15 04:15:00,69,8,64
2023-12-15 04:20:00,106,13,67
2023-12-15 04:25:00,92,6,77
2023-12-15 04:30:00,66,10,65
2023-12-15 04:35:00,120,9,72
2023-12-15 04:40:00,99,16,67
2023-12-15 04:45:00,94,8,73
2023-12-15 04:50:00,108,10,71
2023-12-15 04:55:00,98,7,72
2023-12-15 05:00:00,107,10,67
2023-12-15 05:05:00,124,13,70
2023-12-15 05:10:00,148,14,65
2023-12-15 05:15:00,157,15,62
2023-12-15 05:20:00,164,13,68
2023-12-15 05:25:00,131,9,73
2023-12-15 05:30:00,155,16,70
2023-12-15 05:35:00,125,9,69
2023-12-15 05:40:00,153,13,68
2023-12-15 05:45:00,147,13,69
2023-12-15 05:50:00,202,16,70
2023-12-15 05:55:00,181,11,70
2023-12-15 06:00:00,190,10,70
2023-12-15 06:05:00,204,11,69
2023-12-15 06:10:00,246,17,71
2023-12-15 06:15:00,243,15,70
2023-12-15 06:20:00,230,15,69
2023-12-15 06:25:00,210,11,72
2023-12-15 06:30:00,228,16,71
2023-12-15 06:35:00,203,10,78
2023-12-15 06:40:00,266,18,70
2023-12-15 06:45:00,273,17,68
2023-12-15 06:50:00,243,18,70
2023-12-15 06:55:00,274,19,69
2023-12-15 07:00:00,320,24,67
2023-12-15 07:05:00,286,25,68
2023-12-15 07:10:00,293,18,75
2023-12-15 07:15:00,255,21,68
2023-12-15 07:20:00,320,22,69
2023-12-15 07:25:00,331,22,71
2023-12-15 07:30:00,328,20,74
2023-12-15 07:35:00,252,17,72
2023-12-15 07:40:00,302,19,68
2023-12-15 07:45:00,312,15,71
2023-12-15 07:50:00,271,17,66
2023-12-15 07:55:00,348,15,75
2023-12-15 08:00:00,385,25,65
2023-12-15 08:05:00,345,16,70
2023-12-15 08:10:00,361,17,67
2023-12-15 08:15:00,417,15,76
2023-12-15 08:20:00,383,15,73
2023-12-15 08:25:00,410,17,73
2023-12-15 08:30:00,354,11,74
2023-12-15 08:35:00,418,14,71
2023-12-15 08:40:00,366,11,76
2023-12-15 08:45:00,396,13,72
2023-12-15 08:50:00,405,15,71
2023-12-15 08:55:00,388,12,75
2023-12-15 09:00:00,366,12,72
2023-12-15 09:05:00,353,10,78
2023-12-15 09:10:00,305,9,75
2023-12-15 09:15:00,356,10,73
2023-12-15 09:20:00,338,10,75
2023-12-15 09:25:00,398,12,71
2023-12-15 09:30:00,421,14,72
2023-12-15 09:35:00,422,12,74
2023-12-15 09:40:00,393,12,76
2023-12-15 09:45:00,358,11,76
2023-12-15 09:50:00,352,11,73
2023-12-15 09:55:00,416,13,71
2023-12-15 10:00:00,387,13,69
2023-12-15 10:05:00,381,12,72
2023-12-15 10:10:00,413,13,70
2023-12-15 10:15:00,400,12,71
2023-12-15 10:20:00,412,13,68
2023-12-15 10:25:00,344,11,69
2023-12-15 10:30:00,390,13,67
2023-12-15 10:35:00,417,14,68
2023-12-15 10:40:00,374,12,72
2023-12-15 10:45:00,403,12,71
2023-12-15 10:50:00,299,9,72
2023-12-15 10:55:00,379,12,70
2023-12-15 11:00:00,342,12,71
2023-12-15 11:05:00,374,12,69
2023-12-15 11:10:00,376,12,70
2023-12-15 11:15:00,347,12,69
2023-12-15 11:20:00,383,11,69
2023-12-15 11:25:00,334,10,71
2023-12-15 11:30:00,327,10,72
2023-12-15 11:35:00,339,10,75
2023-12-15 11:40:00,310,10,75
2023-12-15 11:45:00,260,8,75
2023-12-15 11:50:00,277,9,74
2023-12-15 11:55:00,266,9,73
2023-12-15 12:00:00,300,9,72
2023-12-15 12:05:00,326,11,73
2023-12-15 12:10:00,365,13,71
2023-12-15 12:15:00,387,12,73
2023-12-15 12:20:00,373,11,72
2023-12-15 12:25:00,420,12,74
2023-12-15 12:30:00,468,13,73
2023-12-15 12:35:00,449,12,75
2023-12-15 12:40:00,385,10,79
2023-12-15 12:45:00,394,10,80
2023-12-15 12:50:00,408,12,86
2023-12-15 12:55:00,335,9,86
2023-12-15 13:00:00,421,10,83
2023-12-15 13:05:00,337,10,83
2023-12-15 13:10:00,317,10,89
2023-12-15 13:15:00,240,8,82
2023-12-15 13:20:00,336,10,79
2023-12-15 13:25:00,328,10,83
2023-12-15 13:30:00,353,11,84
2023-12-15 13:35:00,396,11,89
2023-12-15 13:40:00,386,11,81
2023-12-15 13:45:00,321,14,72
2023-12-15 13:50:00,338,24,46
2023-12-15 13:55:00,349,34,30
2023-12-15 14:00:00,374,35,27
2023-12-15 14:05:00,443,40,27
2023-12-15 14:10:00,395,38,27
2023-12-15 14:15:00,409,46,24
2023-12-15 14:20:00,402,50,22
2023-12-15 14:25:00,430,40,29
2023-12-15 14:30:00,379,35,31
2023-12-15 14:35:00,266,7,86
2023-12-15 14:40:00,216,6,92
2023-12-15 14:45:00,193,7,92
2023-12-15 14:50:00,291,13,82
2023-12-15 14:55:00,411,13,69
2023-12-15 15:00:00,338,11,73
2023-12-15 15:05:00,322,23,40
2023-12-15 15:10:00,338,26,33
2023-12-15 15:15:00,295,42,20
2023-12-15 15:20:00,396,34,33
2023-12-15 15:25:00,421,34,30
2023-12-15 15:30:00,445,39,27
2023-12-15 15:35:00,411,40,25
2023-12-15 15:40:00,415,46,24
2023-12-15 15:45:00,418,46,21
2023-12-15 15:50:00,417,40,26
2023-12-15 15:55:00,419,40,24
2023-12-15 16:00:00,483,32,32
2023-12-15 16:05:00,475,32,33
2023-12-15 16:10:00,432,37,32
2023-12-15 16:15:00,418,40,26
2023-12-15 16:20:00,440,41,25
2023-12-15 16:25:00,397,39,23
2023-12-15 16:30:00,443,28,34
2023-12-15 16:35:00,464,15,68
2023-12-15 16:40:00,402,10,82
2023-12-15 16:45:00,411,10,83
2023-12-15 16:50:00,458,15,79
2023-12-15 16:55:00,466,15,82
2023-12-15 17:00:00,450,18,78
2023-12-15 17:05:00,474,17,80
2023-12-15 17:10:00,451,19,79
2023-12-15 17:15:00,447,18,77
2023-12-15 17:20:00,426,17,80
2023-12-15 17:25:00,434,19,85
2023-12-15 17:30:00,416,18,80
2023-12-15 17:35:00,415,18,79
2023-12-15 17:40:00,403,17,81
2023-12-15 17:45:00,426,21,76
2023-12-15 17:50:00,382,16,82
2023-12-15 17:55:00,374,17,87
2023-12-15 18:00:00,364,18,83
2023-12-15 18:05:00,344,14,81
2023-12-15 18:10:00,418,17,84
2023-12-15 18:15:00,412,19,79
2023-12-15 18:20:00,428,20,77
2023-12-15 18:25:00,428,19,77
2023-12-15 18:30:00,411,18,77
2023-12-15 18:35:00,460,22,77
2023-12-15 18:40:00,403,18,77
2023-12-15 18:45:00,412,17,74
2023-12-15 18:50:00,377,16,81
2023-12-15 18:55:00,347,16,84
2023-12-15 19:00:00,389,17,85
2023-12-15 19:05:00,394,17,86
2023-12-15 19:10:00,330,20,86
2023-12-15 19:15:00,357,15,87
2023-12-15 19:20:00,345,14,85
2023-12-15 19:25:00,357,16,83
2023-12-15 19:30:00,333,17,88
2023-12-15 19:35:00,333,15,92
2023-12-15 19:40:00,319,17,85
2023-12-15 19:45:00,335,17,89
2023-12-15 19:50:00,302,14,86
2023-12-15 19:55:00,332,16,85
2023-12-15 20:00:00,314,16,86
2023-12-15 20:05:00,313,15,88
2023-12-15 20:10:00,299,13,89
2023-12-15 20:15:00,308,15,86
2023-12-15 20:20:00,374,15,85
2023-12-15 20:25:00,323,17,84
2023-12-15 20:30:00,321,17,84
2023-12-15 20:35:00,350,14,87
2023-12-15 20:40:00,327,17,87
2023-12-15 20:45:00,291,17,83
2023-12-15 20:50:00,310,16,86
2023-12-15 20:55:00,324,17,88
2023-12-15 21:00:00,339,15,86
2023-12-15 21:05:00,344,18,86
2023-12-15 21:10:00,310,16,87
2023-12-15 21:15:00,351,16,88
2023-12-15 21:20:00,295,18,86
2023-12-15 21:25:00,310,19,84
2023-12-15 21:30:00,297,13,88
2023-12-15 21:35:00,317,16,88
2023-12-15 21:40:00,330,16,88
2023-12-15 21:45:00,345,14,87
2023-12-15 21:50:00,329,13,86
2023-12-15 21:55:00,330,15,86
2023-12-15 22:00:00,319,16,88
2023-12-15 22:05:00,292,13,90
2023-12-15 22:10:00,348,16,88
2023-12-15 22:15:00,325,16,87
2023-12-15 22:20:00,307,15,90
2023-12-15 22:25:00,310,14,89
2023-12-15 22:30:00,258,13,92
2023-12-15 22:35:00,329,14,88
2023-12-15 22:40:00,283,13,90
2023-12-15 22:45:00,288,16,89
2023-12-15 22:50:00,224,11,88
2023-12-15 22:55:00,279,16,89
2023-12-15 23:00:00,240,12,90
2023-12-15 23:05:00,267,14,84
2023-12-15 23:10:00,251,16,76
2023-12-15 23:15:00,197,15,67
2023-12-15 23:20:00,189,14,69
2023-12-15 23:25:00,207,12,68
2023-12-15 23:30:00,233,13,72
2023-12-15 23:35:00,180,10,73
2023-12-15 23:40:00,209,13,73
2023-12-15 23:45:00,227,19,76
2023-12-15 23:50:00,212,12,79
2023-12-15 23:55:00,217,14,83
2023-12-16 00:00:00,219,13,78
2023-12-16 00:05:00,215,10,81
2023-12-16 00:10:00,179,9,82
2023-12-16 00:15:00,183,10,80
2023-12-16 00:20:00,164,9,78
2023-12-16 00:25:00,177,10,76
2023-12-16 00:30:00,125,7,79
2023-12-16 00:35:00,135,8,75
2023-12-16 00:40:00,142,8,75
2023-12-16 00:45:00,129,6,80
2023-12-16 00:50:00,203,9,83
2023-12-16 00:55:00,241,11,86
2023-12-16 01:00:00,186,12,78
2023-12-16 01:05:00,158,8,79
2023-12-16 01:10:00,145,8,76
2023-12-16 01:15:00,150,8,77
2023-12-16 01:20:00,125,9,75
2023-12-16 01:25:00,155,10,77
2023-12-16 01:30:00,139,11,72
2023-12-16 01:35:00,145,9,76
2023-12-16 01:40:00,104,9,75
2023-12-16 01:45:00,109,6,79
2023-12-16 01:50:00,102,6,77
2023-12-16 01:55:00,101,10,76
2023-12-16 02:00:00,99,6,73
2023-12-16 02:05:00,95,9,70
2023-12-16 02:10:00,101,10,73
2023-12-16 02:15:00,115,6,76
2023-12-16 02:20:00,84,6,67
2023-12-16 02:25:00,98,7,72
